file_path,split_group,class,prefix,is_corrupt,is_dup_within_group,is_cross_group_dup,is_anomaly,blazeface_undetected,blazeface_detected,blazeface_n_faces,blazeface_top_confidence,blazeface_bbox_rel_area
../data/raw\train\angry\Training_15197146.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.7066616415977478,0.5017361111111112
../data/raw\train\angry\Training_15272626.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,5,0.6712300777435303,0.6944444444444444
../data/raw\train\angry\Training_15311033.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.7730351090431213,0.66015625
../data/raw\train\angry\Training_15337964.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,5,0.6567234396934509,0.66015625
../data/raw\train\angry\Training_1534315.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.6382748484611511,0.8025173611111112
../data/raw\train\angry\Training_15343190.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.6252228617668152,0.5941840277777778
../data/raw\train\angry\Training_15351749.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8238040804862976,0.390625
../data/raw\train\angry\Training_15361067.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.4709857106208801,0.6267361111111112
../data/raw\train\angry\Training_15429801.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.6143090128898621,0.6944444444444444
../data/raw\train\angry\Training_15433316.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.8421535491943359,0.6944444444444444
../data/raw\train\angry\Training_15458095.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.8001316785812378,0.6267361111111112
../data/raw\train\angry\Training_15462493.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8530352711677551,0.9587673611111112
../data/raw\train\angry\Training_15466417.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.6249465942382812,0.6267361111111112
../data/raw\train\angry\Training_15469459.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.7924747467041016,0.7296006944444444
../data/raw\train\angry\Training_15483013.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,6,0.3802066743373871,0.4444444444444444
../data/raw\train\angry\Training_15484575.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.5539772510528564,0.66015625
../data/raw\train\angry\Training_15496677.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.45349887013435364,0.5941840277777778
../data/raw\train\angry\Training_15498699.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.670576274394989,0.87890625
../data/raw\train\angry\Training_15512449.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.536971926689148,0.8025173611111112
../data/raw\train\angry\Training_1553426.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.824417769908905,1.0
../data/raw\train\angry\Training_15570158.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8520150780677795,0.7296006944444444
../data/raw\train\angry\Training_1559786.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.8835230469703674,0.7296006944444444
../data/raw\train\angry\Training_15651444.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.5447288155555725,0.7296006944444444
../data/raw\train\angry\Training_15653607.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.8393517136573792,0.6267361111111112
../data/raw\train\angry\Training_15671299.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8218966722488403,0.765625
../data/raw\train\angry\Training_15693625.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.6513066291809082,0.5316840277777778
../data/raw\train\angry\Training_15729526.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8154941201210022,0.4171006944444444
../data/raw\train\angry\Training_15752571.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8363128304481506,0.390625
../data/raw\train\angry\Training_15784307.jpg,TRAIN,angry,Training_,False,True,False,False,False,True,2,0.806065559387207,0.8402777777777778
../data/raw\train\angry\Training_15794224.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,7,0.5649366974830627,0.5625
../data/raw\train\angry\Training_15799535.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.5294579863548279,0.765625
../data/raw\train\angry\Training_15812721.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8213528990745544,0.3402777777777778
../data/raw\train\angry\Training_15848209.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.4441623389720917,0.8402777777777778
../data/raw\train\angry\Training_1589886.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.7957038879394531,0.66015625
../data/raw\train\angry\Training_15933141.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,6,0.5948299169540405,0.66015625
../data/raw\train\angry\Training_15990816.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8596076965332031,0.6944444444444444
../data/raw\train\angry\Training_16024594.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.37759584188461304,0.7296006944444444
../data/raw\train\angry\Training_16052786.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.6773940324783325,0.765625
../data/raw\train\angry\Training_16057513.jpg,TRAIN,angry,Training_,False,True,False,False,False,True,7,0.4107585549354553,0.7296006944444444
../data/raw\train\angry\Training_16084063.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,9,0.5824747085571289,0.05251736111111111
../data/raw\train\angry\Training_16124846.jpg,TRAIN,angry,Training_,False,True,False,False,False,True,3,0.83725905418396,0.7296006944444444
../data/raw\train\angry\Training_16148999.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,6,0.5926520228385925,0.5941840277777778
../data/raw\train\angry\Training_161824.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.6962848901748657,0.66015625
../data/raw\train\angry\Training_16211575.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,6,0.45948338508605957,0.6267361111111112
../data/raw\train\angry\Training_16232328.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.7888330817222595,0.8025173611111112
../data/raw\train\angry\Training_16259740.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.8824558854103088,0.66015625
../data/raw\train\angry\Training_16288109.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.6221743822097778,0.8025173611111112
../data/raw\train\angry\Training_16288280.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.7062379121780396,0.87890625
../data/raw\train\angry\Training_16305966.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.6897749304771423,0.5625
../data/raw\train\angry\Training_16322300.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.5927892327308655,0.5625
../data/raw\train\angry\Training_16376025.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.5334477424621582,0.6267361111111112
../data/raw\train\angry\Training_16385944.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.861480176448822,0.8402777777777778
../data/raw\train\angry\Training_16439151.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.781880795955658,0.8402777777777778
../data/raw\train\angry\Training_1648016.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.792534589767456,0.87890625
../data/raw\train\angry\Training_16492100.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.6915014982223511,0.5941840277777778
../data/raw\train\angry\Training_16526420.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.872016966342926,0.5625
../data/raw\train\angry\Training_16527960.jpg,TRAIN,angry,Training_,False,False,True,False,False,True,3,0.8652282953262329,0.765625
../data/raw\train\angry\Training_16533492.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.7474051117897034,0.765625
../data/raw\train\angry\Training_16538275.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.787196159362793,0.6267361111111112
../data/raw\train\angry\Training_16559108.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.6965442895889282,0.6267361111111112
../data/raw\train\angry\Training_16567582.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8434309959411621,0.7296006944444444
../data/raw\train\angry\Training_16585392.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,5,0.4724568724632263,0.765625
../data/raw\train\angry\Training_16591786.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,6,0.5045735239982605,0.7296006944444444
../data/raw\train\angry\Training_16594897.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,6,0.614739716053009,0.66015625
../data/raw\train\angry\Training_16615632.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.7119580507278442,0.8402777777777778
../data/raw\train\angry\Training_16622790.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.6487113237380981,0.8025173611111112
../data/raw\train\angry\Training_16636429.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8941237926483154,0.5316840277777778
../data/raw\train\angry\Training_16695193.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.7019169330596924,0.47265625
../data/raw\train\angry\Training_16728602.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.8418795466423035,0.66015625
../data/raw\train\angry\Training_16734586.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.9132896065711975,0.8402777777777778
../data/raw\train\angry\Training_16765414.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.7545154690742493,0.7296006944444444
../data/raw\train\angry\Training_1677103.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.7920443415641785,0.6944444444444444
../data/raw\train\angry\Training_16780637.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.6356607675552368,0.87890625
../data/raw\train\angry\Training_16813100.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.78791344165802,0.6267361111111112
../data/raw\train\angry\Training_16824041.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,9,0.5356875061988831,0.5625
../data/raw\train\angry\Training_16828779.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.9324659109115601,0.765625
../data/raw\train\angry\Training_16830053.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.6873468160629272,0.9587673611111112
../data/raw\train\angry\Training_16844918.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.580140233039856,0.6944444444444444
../data/raw\train\angry\Training_16863168.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,6,0.8114742040634155,0.5625
../data/raw\train\angry\Training_16882248.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.7782545685768127,0.6944444444444444
../data/raw\train\angry\Training_16902014.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.9166285991668701,0.765625
../data/raw\train\angry\Training_16968141.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.5753762125968933,0.5941840277777778
../data/raw\train\angry\Training_16971260.jpg,TRAIN,angry,Training_,False,False,True,False,False,True,2,0.7918274402618408,0.5625
../data/raw\train\angry\Training_17026096.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.80568927526474,0.66015625
../data/raw\train\angry\Training_1705134.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.9235193729400635,0.6267361111111112
../data/raw\train\angry\Training_17067471.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,7,0.34606245160102844,0.2934027777777778
../data/raw\train\angry\Training_17114283.jpg,TRAIN,angry,Training_,False,True,False,False,False,True,2,0.7859477996826172,0.87890625
../data/raw\train\angry\Training_17188430.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.8462658524513245,0.765625
../data/raw\train\angry\Training_17201713.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.750487208366394,0.5625
../data/raw\train\angry\Training_17207698.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,7,0.7882250547409058,0.4171006944444444
../data/raw\train\angry\Training_17244297.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.5316590070724487,0.5941840277777778
../data/raw\train\angry\Training_17258244.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,7,0.6550573706626892,0.9587673611111112
../data/raw\train\angry\Training_17316378.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.889857828617096,0.7296006944444444
../data/raw\train\angry\Training_17363681.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.8266429305076599,0.5625
../data/raw\train\angry\Training_17363830.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8270537853240967,0.47265625
../data/raw\train\angry\Training_17385604.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.653506875038147,0.8025173611111112
../data/raw\train\angry\Training_17389803.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.6887409687042236,0.8025173611111112
../data/raw\train\angry\Training_17399121.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.7277937531471252,0.5017361111111112
../data/raw\train\angry\Training_1741870.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.748471200466156,0.765625
../data/raw\train\angry\Training_17427197.jpg,TRAIN,angry,Training_,False,True,False,False,False,True,3,0.8386621475219727,0.765625
../data/raw\train\angry\Training_17428065.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8348464369773865,0.66015625
../data/raw\train\angry\Training_17437121.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8590966463088989,0.8402777777777778
../data/raw\train\angry\Training_17448768.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,4,0.7012370228767395,0.7296006944444444
../data/raw\train\angry\Training_17450738.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.8578311204910278,0.8025173611111112
../data/raw\train\angry\Training_17510075.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,5,0.7457445859909058,0.6944444444444444
../data/raw\train\angry\Training_175233.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.45521509647369385,0.8402777777777778
../data/raw\train\angry\Training_17526342.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,2,0.7332761287689209,0.7296006944444444
../data/raw\train\angry\Training_17526951.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,1,0.7636736035346985,0.9184027777777778
../data/raw\train\angry\Training_17561724.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,3,0.5487703084945679,0.22960069444444445
../data/raw\train\angry\Training_17588102.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,5,0.5471336841583252,0.7296006944444444
../data/raw\train\angry\Training_17600441.jpg,TRAIN,angry,Training_,False,True,False,False,False,True,1,0.8130677938461304,0.6267361111111112
../data/raw\train\angry\Training_17608684.jpg,TRAIN,angry,Training_,False,False,False,False,False,True,6,0.7901126742362976,0.8402777777777778
